INDEX,city,year,weekofyear,week_start_date,total_cases,ndvi_ne,ndvi_nw,ndvi_se,ndvi_sw,precipitation_amt_mm,reanalysis_air_temp_k,reanalysis_avg_temp_k,reanalysis_dew_point_temp_k,reanalysis_max_air_temp_k,reanalysis_min_air_temp_k,reanalysis_precip_amt_kg_per_m2,reanalysis_relative_humidity_percent,reanalysis_sat_precip_amt_mm,reanalysis_specific_humidity_g_per_kg,reanalysis_tdtr_k,station_avg_temp_c,station_diur_temp_rng_c,station_max_temp_c,station_min_temp_c,station_precip_mm
1436,iq,2010,5,2/5/2010,11,0.1701,0.1421167,0.1179143,0.1393429,47.31,298.7542857,300.3428571,296.8371429,306.1,295.6,95.83,90.64857143,47.31,18.52285714,8.314285714,27.8,9.266666667,34.2,22,62.3
1437,iq,2010,6,2/12/2010,12,0.2307571,0.1892571,0.1634857,0.2388714,78.25,298.2514286,299.6785714,297.5685714,306.2,295.5,172.7,96.51571429,78.25,19.34571429,6.328571429,27,8.3,33.2,22.9,14.5
1438,iq,2010,7,2/19/2010,19,0.2933,0.2478286,0.2066286,0.2666714,32.19,299.6485714,300.95,297.09,309.2,294.5,54.2,88.36571429,32.19,18.85714286,9.414285714,27.3,11.8,35.5,21.4,60.9
1439,iq,2010,8,2/26/2010,15,0.3036571,0.2600571,0.2254857,0.3333143,84.67,298.9171429,300.4857143,297.9285714,308.2,295.2,288.4,94.91571429,84.67,19.77285714,8.171428571,28.02,10.36,35.4,21.4,29.9
1440,iq,2010,9,3/5/2010,12,0.1273167,0.18116,0.1204667,0.1427667,80.58,298.3371429,299.6642857,297.9171429,306.3,295.8,144.98,97.7,80.58,19.75428571,6.242857143,28.5,9.9,35.4,21.2,9.9
1441,iq,2010,10,3/12/2010,12,0.3117286,0.2926857,0.2725857,0.3948,57.78,298.8371429,300.0928571,298.1414286,306.9,292.8,86.1,96.25,57.78,20.09142857,8.814285714,28.55,10.05,35.4,21.4,44.5
1442,iq,2010,11,3/19/2010,16,0.2946,0.2509714,0.2814714,0.3416429,121.2,299.1914286,300.9285714,298.45,307.4,294,191.76,96.12428571,121.2,20.46142857,8.828571429,30,12,36,22,22.9
1443,iq,2010,12,3/26/2010,9,0.2662857,0.3012333,0.296,0.2957429,51.29,299.0042857,300.3,297.5557143,307.9,294.6,214.9,93.08285714,51.29,19.36857143,8.028571429,27.46666667,9.333333333,34.5,21,20
1444,iq,2010,13,4/2/2010,4,0.1414333,0.2047286,0.2509714,0.1452429,49.8,299.0028571,300.7142857,296.5685714,309.1,294.2,24.25,88.70714286,49.8,18.21428571,9.514285714,27.93333333,12.3,35.3,21,16
1445,iq,2010,14,4/9/2010,9,0.2428429,0.2727571,0.2022714,0.2601143,93.76,299.1157143,300.2714286,298.1614286,308.4,294.6,164.7,95.18285714,93.76,20.07857143,7.714285714,29.2,12.3,35.4,22.5,
1446,iq,2010,15,4/16/2010,6,0.1576857,0.1566143,0.1840143,0.1358857,17.33,298.3057143,299.5571429,297.0028571,307.3,294.3,150.8,93.65571429,17.33,18.67714286,7.228571429,27.15,9.6,33,21.2,18
1447,iq,2010,16,4/23/2010,8,0.2314857,0.2946857,0.3316571,0.2444,86.7,298.4385714,299.5071429,297.6785714,304.7,294.7,81.4,95.99571429,86.7,19.44857143,7.757142857,27.85,9.6,33.5,22.5,51.1
1448,iq,2010,17,4/30/2010,4,0.2397429,0.2592714,0.3077857,0.3079429,26,299.0485714,300.0285714,296.4685714,308.4,294.6,23.6,87.65714286,26,18.06857143,8.257142857,28.85,12.125,36.2,21.4,35.4
1449,iq,2010,18,5/7/2010,2,0.2608143,0.2557857,0.2577714,0.3402857,73.97,297.6171429,298.5857143,296.9757143,304.7,294.6,85.46,96.71285714,73.97,18.60285714,5.714285714,27.6,9.6,33.2,21.4,8.1
1450,iq,2010,19,5/14/2010,7,0.1686857,0.1585,0.1330714,0.1456,59.4,297.2785714,297.9357143,296.7385714,306,294,87.3,97.44571429,59.4,18.39142857,6.185714286,27.4,10.4,33.7,21.2,32
1451,iq,2010,20,5/21/2010,6,0.2630714,0.2725,0.2582714,0.2445,1.15,297.6485714,298.7071429,293.2271429,308.7,290.1,8.8,78.99857143,1.15,14.90857143,11.24285714,25.63333333,9.2,34,20,2.5
1452,iq,2010,21,5/28/2010,5,0.34275,0.3189,0.2563429,0.2925143,55.3,299.3342857,300.7714286,296.8257143,309.7,294.5,45,88.76571429,55.3,18.48571429,9.8,28.63333333,11.93333333,35.4,22.4,27
1453,iq,2010,22,6/4/2010,8,0.1601571,0.1603714,0.1360429,0.2256571,86.47,298.33,299.3928571,296.4528571,308.5,291.9,207.1,91.6,86.47,18.07,7.471428571,27.43333333,10.5,34.7,21.7,36.6
1454,iq,2010,23,6/11/2010,1,0.2470571,0.1460571,0.2503571,0.2337143,58.94,296.5985714,297.5928571,295.5014286,305.5,292.4,50.6,94.28,58.94,17.00857143,7.5,24.4,6.9,32.2,19.2,7.4
1455,iq,2010,24,6/18/2010,1,0.3339143,0.2457714,0.2788857,0.3254857,59.67,296.3457143,297.5214286,295.3242857,306.1,291.9,62.33,94.66,59.67,16.81571429,7.871428571,25.43333333,8.733333333,31.2,21,16
1456,iq,2010,25,6/25/2010,4,0.2981857,0.2329714,0.2742143,0.3157571,63.22,298.0971429,299.8357143,295.8071429,307.8,292.3,36.9,89.08285714,63.22,17.35571429,11.01428571,27.475,9.9,33.7,22.2,20.4
1457,sj,2008,18,4/29/2008,,-0.0189,-0.0189,0.1027286,0.0912,78.6,298.4928571,298.55,294.5271429,301.1,296.4,25.37,78.78142857,78.6,15.91857143,3.128571429,26.52857143,7.057142857,33.3,21.7,75.2
1458,sj,2008,19,5/6/2008,,-0.018,-0.0124,0.08204286,0.07231429,12.56,298.4757143,298.5571429,294.3957143,300.8,296.7,21.83,78.23,12.56,15.79142857,2.571428571,26.07142857,5.557142857,30,22.2,34.3
1459,sj,2008,20,5/13/2008,,-0.0015,,0.1510833,0.09152857,3.66,299.4557143,299.3571429,295.3085714,302.2,296.4,4.12,78.27,3.66,16.67428571,4.428571429,27.92857143,7.785714286,32.8,22.8,3
1460,sj,2008,21,5/20/2008,,,-0.01986667,0.1243286,0.1256857,0,299.69,299.7285714,294.4028571,303,296.9,2.2,73.01571429,0,15.77571429,4.342857143,28.05714286,6.271428571,33.3,24.4,0.3
1461,sj,2008,22,5/27/2008,,0.0568,0.03983333,0.06226667,0.07591429,0.76,299.78,299.6714286,294.76,302.3,297.3,4.36,74.08428571,0.76,16.13714286,3.542857143,27.61428571,7.085714286,33.3,23.3,84.1
1462,sj,2008,23,6/3/2008,,-0.044,-0.03046667,0.132,0.08352857,71.17,299.7685714,299.7285714,295.3142857,301.9,297.6,22.55,76.55714286,71.17,16.66714286,2.857142857,28,5.171428571,32.8,25,27.7
1463,sj,2008,24,6/10/2008,,-0.0443,-0.024925,0.1322714,0.1591571,48.99,300.0628571,300.0071429,295.65,302.4,297.5,13.1,76.84428571,48.99,17.01,3.157142857,27.4,6.042857143,31.1,23.3,91.7
1464,sj,2008,25,6/17/2008,,,0.08215,0.1443714,0.1167286,30.81,300.4842857,300.5785714,295.9971429,303.5,297.5,7.2,76.87,30.81,17.42,3.9,28.75714286,6.985714286,34.4,24.4,0.3
1465,sj,2008,26,6/24/2008,,0.0108,0.0499,0.1005714,0.1173286,8.02,300.6014286,300.6214286,296.2685714,302.5,298.5,17.1,77.39571429,8.02,17.67857143,2.785714286,28.65714286,6.242857143,32.8,23.9,28.7
1466,sj,2008,27,7/1/2008,,0.07266667,0.10666,0.1554286,0.1649,17.52,300.4971429,300.5285714,296.4114286,302.3,298.7,11.9,78.53428571,17.52,17.80857143,2.228571429,28.45714286,4.628571429,31.1,25,2.9
1467,sj,2008,28,7/8/2008,,-0.04645,0.006825,0.2602857,0.2147286,16.37,300.2142857,300.3428571,295.8242857,301.7,299,19.86,77.02142857,16.37,17.20142857,2.028571429,27.71428571,5.914285714,31.1,23.9,22.1
1468,sj,2008,29,7/15/2008,,,,0.1958429,0.1761571,4.34,300.4485714,300.6071429,296.1771429,302.3,298.7,5.49,77.61571429,4.34,17.57142857,2.614285714,28.78571429,5.014285714,31.7,26.1,0
1469,sj,2008,30,7/22/2008,,0.2083,0.4295,0.2776833,0.24565,3.39,300.5985714,300.7214286,296.5128571,302.3,298.9,13.62,78.56,3.39,17.94,2.585714286,28.68571429,6.314285714,32.8,24.4,7.1
1470,sj,2008,31,7/29/2008,,0.0002,0.0039,0.1090667,0.08648333,13.73,300.73,300.8857143,296.2028571,302.7,299.2,8.7,76.52142857,13.73,17.60857143,2.8,28.98571429,6.171428571,32.8,25,5.1
1471,sj,2008,32,8/5/2008,,0.1122,0.0322,0.1941857,0.2057714,50.94,300.7414286,300.8428571,297.0471429,302.5,299.1,43.5,80.37142857,50.94,18.54714286,2.428571429,28.35714286,5.857142857,32.2,23.9,37.6
1472,sj,2008,33,8/12/2008,,,,0.0589,0.06564286,4.28,301.15,301.2857143,296.9128571,303.3,299,7.82,77.96857143,4.28,18.41857143,2.742857143,29.21428571,6.342857143,33.9,25,1.8
1473,sj,2008,34,8/19/2008,,0.28915,0.2410333,0.2406,0.2085571,31.97,300.7357143,300.8142857,296.8285714,302.6,298.6,65.9,79.54714286,31.97,18.35571429,2.542857143,28.97142857,5.328571429,32.2,24.4,54.9
1474,sj,2008,35,8/26/2008,,0.1132,,0.2260833,0.1982429,19.67,301.0228571,301.1357143,297.2185714,303.2,298.9,31.6,79.86428571,19.67,18.77714286,2.7,28.85714286,5.471428571,32.2,24.4,16.2
1475,sj,2008,36,9/2/2008,,,0.0173,0.1904167,0.1199833,60.56,301.2257143,301.3142857,297.4,303.5,298.9,50,80.02428571,60.56,19.09142857,3.371428571,29.35714286,6.414285714,35,25,6.9
1476,sj,2008,37,9/9/2008,,0.3619,0.649,0.1464,0.1313857,126.68,300.8042857,300.9357143,297.2757143,303.6,298.8,58.4,81.32428571,126.68,18.90142857,2.985714286,28.38571429,6.428571429,34.4,23.3,45.1
1477,sj,2008,38,9/16/2008,,0.091375,0.16405,0.2516667,0.19645,48.44,300.7571429,300.8714286,297.0814286,303.3,298.9,28.1,80.44857143,48.44,18.59571429,3.114285714,28.22857143,6.271428571,32.8,24.4,20.4
1478,sj,2008,39,9/23/2008,,0.0795,0.103675,0.2826857,0.2613,153.79,300.3785714,300.45,296.5357143,303.3,298.1,136.91,79.86142857,153.79,18.03428571,2.814285714,27.4,5.857142857,32.2,22.8,146.3
1479,sj,2008,40,9/30/2008,,-0.13735,0.13095,0.2718857,0.2700286,54.96,300.5642857,300.7714286,296.8828571,303.4,297.4,37.5,80.42,54.96,18.42857143,3.057142857,28.35714286,7.057142857,34.4,22.2,37.1
1480,sj,2008,41,10/7/2008,,0.1306,0.0897,0.1860857,0.1964429,6.16,300.7157143,300.7428571,296.1642857,303,298.7,21.1,76.36142857,6.16,17.61714286,2.914285714,28.17142857,5.942857143,31.7,24.4,8.5
1481,sj,2008,42,10/14/2008,,0.1834,0.11755,0.1524571,0.1425,60.42,300.2342857,300.2785714,296.2,303.4,298,40.4,78.65857143,60.42,17.65857143,3.128571429,27.21428571,6.2,32.8,22.8,73
1482,sj,2008,43,10/21/2008,,0.03325,0.07486667,0.3363143,0.2526571,91.7,299.7342857,299.8785714,295.8885714,302.6,297.8,22.7,79.49285714,91.7,17.33714286,2.528571429,27.01428571,5.328571429,31.7,23.3,16.5
1483,sj,2008,44,10/28/2008,,0.0834,0.0757,0.07362857,0.1237286,0,300.3528571,300.5571429,295.4071429,302.2,298.4,9.9,74.50571429,0,16.81142857,2.571428571,27.64285714,5.742857143,31.1,23.9,6.4
1484,sj,2008,45,11/4/2008,,-0.0944,-0.00495,0.1438,0.1303143,12.23,300.0771429,300.1428571,296.4328571,302.6,298.2,58.03,80.61857143,12.23,17.89142857,2.6,27.61428571,5.757142857,31.1,24.4,36.6
1485,sj,2008,46,11/11/2008,,0.1011,0.074,0.2376,0.1755286,12.64,300.1371429,300.2928571,295.8542857,303.3,297.9,19.6,77.63428571,12.64,17.30571429,3.3,27.38571429,5.928571429,30.6,23.9,6.4
1486,sj,2008,47,11/18/2008,,,0.044,0.2210429,0.1835286,22.49,299.7128571,299.7571429,295.6642857,301.9,298,49.42,78.64,22.49,17.10857143,2.514285714,26.81428571,5.714285714,30.6,23.3,56.9
1487,sj,2008,48,11/25/2008,,0.03925,0.0731,0.1884,0.2118714,9.3,299.3557143,299.4428571,294.7642857,301.6,297.8,31.83,75.99714286,9.3,16.16714286,2.142857143,26.48571429,5.457142857,30,22.8,32.8
1488,sj,2008,49,12/2/2008,,-0.0874,0.1729,0.1455833,0.1098333,3.64,298.5828571,298.7142857,292.44,300.5,296.7,0.72,68.94428571,3.64,13.98571429,2.571428571,25.22857143,6.485714286,28.9,21.7,4.1
1489,sj,2008,50,12/9/2008,,0.0362,0.06956667,0.2926429,0.2735,0,298.5528571,298.5714286,293.29,300,296.7,9.52,72.79,0,14.72571429,1.914285714,25.55714286,5.657142857,28.9,22.2,11.2
1490,sj,2008,51,12/16/2008,,0.0306,0.0238,0.2890286,0.2582286,7.75,298.5757143,298.6,294.0542857,300.2,297.2,25.75,76.21857143,7.75,15.45,2.085714286,26.27142857,6.114285714,30.6,21.7,37.9
1491,sj,2008,52,12/23/2008,,-0.00395,-0.0159,0.1993143,0.16795,0,297.7885714,297.9142857,292.7371429,299.9,294.9,17.5,73.77857143,0,14.28571429,2.6,25.07142857,6.028571429,28.9,20.6,11.7
1492,sj,2009,1,1/1/2009,,0.5004,0.161425,0.1607857,0.18865,,,,,,,,,,,,,,,,
1493,sj,2009,2,1/8/2009,,-0.0814,0.0081,0.35324,0.2524,0,297.7514286,297.95,292.7471429,300.3,294.3,3.45,73.95428571,0,14.28571429,2.871428571,25.07142857,6.2,28.9,20.6,3.6
1494,sj,2009,3,1/15/2009,,0.0764,0.0102,0.1719333,0.1197714,0,298.2914286,298.5357143,294.0528571,299.8,297.2,6.5,77.52285714,0,15.42142857,1.985714286,25.92857143,6.028571429,29.4,22.2,8.5
1495,sj,2009,4,1/22/2009,,0.03183333,0.01133333,0.1108286,0.1701429,9.09,297.9214286,298.1071429,294.1857143,300.2,296.4,29.9,80.02,9.09,15.53857143,2.5,25.9,6.114285714,31.1,21.7,18.6
1496,sj,2009,5,1/29/2009,,0.0626,-0.00625,0.2114667,0.1452333,0,298.0428571,298.2428571,294.5957143,299.8,296.6,21.1,81.33285714,0,15.95285714,2.285714286,26.18571429,6.514285714,31.1,21.7,22.6
1497,sj,2009,6,2/5/2009,,0.0162,0.000625,0.1229,0.1317,0,297.89,298.0785714,293.7385714,300.4,295.6,12,77.83,0,15.10857143,2.785714286,25.57142857,5.785714286,30,21.7,11.7
1498,sj,2009,7,2/12/2009,,0.0558,0.07665,0.2572,0.2180143,0,297.5428571,297.7357143,293.19,300,295.7,32.43,76.95142857,0,14.60714286,2.328571429,25.35714286,6.4,30.6,21.7,62.8
1499,sj,2009,8,2/19/2009,,0.0374,0.07305,0.1799714,0.1514429,11.01,297.3557143,297.4928571,292.2957143,300.1,295.9,31.2,73.58428571,11.01,13.82142857,2.357142857,25.02857143,5.714285714,30,21.7,14.6
1500,sj,2009,9,2/26/2009,,0.4708,0.2018,0.3043,0.2088167,5.82,297.6057143,297.75,292.4885714,299.6,295,5,73.25714286,5.82,13.97857143,2.357142857,25.2,6.257142857,30,20.6,5.8
1501,sj,2009,10,3/5/2009,,0.0714,-0.05,0.2076714,0.1410571,63.28,297.9,298.1357143,293.0157143,299.9,296.3,4.08,74.30571429,63.28,14.46142857,2.7,25.72857143,6.885714286,30,21.7,1
1502,sj,2009,11,3/12/2009,,,-0.0287,0.07662857,0.08174286,31.47,296.8042857,296.8428571,292.0128571,299.6,295.2,33.5,74.91714286,31.47,13.66857143,1.8,25.5,4.842857143,31.1,21.7,21.6
1503,sj,2009,12,3/19/2009,,0.0025,0.00592,0.2417714,0.1799143,0,296.6514286,296.7928571,291.3514286,298.4,295.2,10.06,72.25857143,0,13.01285714,2.185714286,25,5.371428571,28.3,21.1,25.5
1504,sj,2009,13,3/26/2009,,-0.1295667,-0.06473333,0.1990714,0.1755429,9.09,297.07,297.2,292.3114286,300,295.1,24.84,74.93,9.09,13.85857143,3.657142857,25.27142857,6.885714286,30,21.1,21.9
1505,sj,2009,14,4/2/2009,,0.1003,0.1035,0.1227,0.1065143,3.79,296.6928571,296.7928571,291.4257143,298.9,294.1,9.4,72.46428571,3.79,13.11714286,2.414285714,25.05714286,5.542857143,28.9,21.1,3.8
1506,sj,2009,15,4/9/2009,,-0.04683333,0.03844,0.1654429,0.1341857,0,297.5085714,297.7,292.7014286,299.7,296,3.74,74.72857143,0,14.18857143,2.914285714,25.72857143,6.414285714,30,21.7,13
1507,sj,2009,16,4/16/2009,,,-0.0276,0.1130286,0.1084429,0,298.2485714,298.3,293.2414286,300.2,296.1,0.5,73.92142857,0,14.66285714,3.285714286,26.57142857,7,30.6,22.8,0.9
1508,sj,2009,17,4/23/2009,,-0.0266,0.0271,0.1302286,0.1296143,14.71,298.5328571,298.7428571,293.5828571,301,296.1,4.5,74.19285714,14.71,14.98,3.2,26.8,7.542857143,32.8,22.2,35
1509,sj,2009,18,4/30/2009,,0.0558,0.0407,0.1873143,0.1395286,18.69,298.6028571,298.75,294.0557143,300.8,296.9,10.9,76.12428571,18.69,15.42142857,2.357142857,26.72857143,6.214285714,31.7,22.2,23.6
1510,sj,2009,19,5/7/2009,,0.0584,0.0277,0.048,0.04892857,8.25,298.0714286,298.1428571,293.5385714,300,295.6,15.6,76.06,8.25,14.94142857,2.657142857,26.25714286,5.414285714,30,22.2,13.7
1511,sj,2009,20,5/14/2009,,0.03605,0.05396667,0.1071429,0.1168571,34.87,298.2185714,298.2571429,294.9871429,300.1,297.1,29.93,82.33285714,34.87,16.33428571,1.742857143,26.58571429,4.7,30.6,23.3,23.4
1512,sj,2009,21,5/21/2009,,0.0736,0.04505,0.1062143,0.1195857,28.6,297.9714286,298,294.7157143,299.5,296.6,65.47,82.25714286,28.6,16.09571429,1.8,26.25714286,4.728571429,29.4,22.8,44.2
1513,sj,2009,22,5/28/2009,,,0.044,0.2181571,0.1863,92.89,299.2657143,299.3214286,296.4057143,301.2,297.4,18.3,84.41428571,92.89,17.85571429,2.5,27.61428571,5.714285714,31.1,23.9,46.7
1514,sj,2009,23,6/4/2009,,-0.0021,0.0656,0.1694714,0.1681,19.06,299.7442857,299.75,295.6071429,301.9,297.3,5.22,78.30857143,19.06,17.00714286,2.814285714,27.75714286,5.8,33.3,23.3,44.7
1515,sj,2009,24,6/11/2009,,,0.0713,0.08968571,0.0782,34.18,299.56,299.5285714,295.6557143,301.5,297.9,23.83,79.27142857,34.18,17.03857143,2.628571429,27.81428571,6.457142857,32.2,23.9,78.7
1516,sj,2009,25,6/18/2009,,0.03945,0.035,0.1112143,0.1364286,55.21,299.9514286,299.9571429,296.1314286,301.7,298.4,8.61,79.72142857,55.21,17.54142857,2.457142857,28.05714286,6.285714286,32.8,24.4,80.1
1517,sj,2009,26,6/25/2009,,0.02156667,0.01685,0.18475,0.2024143,38.8,300.2414286,300.2285714,295.6885714,302.4,298.2,9.6,76.37,38.8,17.11,2.914285714,28.65714286,6.985714286,33.3,24.4,40
1518,sj,2009,27,7/2/2009,,-0.0798,0.00745,0.2403333,0.2286,19.38,300.6214286,300.5928571,296.2457143,302.7,297.7,4,77.32142857,19.38,17.67714286,3.757142857,29.78571429,6.657142857,33.9,26.1,0
1519,sj,2009,28,7/9/2009,,0.02915,0.1117333,0.1795286,0.1759714,40.29,300.87,300.9285714,296.43,302.8,298.8,11.49,76.91857143,40.29,17.85571429,2.828571429,29.12857143,6.571428571,33.9,23.9,50
1520,sj,2009,29,7/16/2009,,0.0501,0.069,0.2032333,0.2080429,5.22,300.7171429,300.8214286,296.7528571,302.6,298.7,15.43,79.18285714,5.22,18.21285714,2.871428571,29.35714286,5.342857143,32.8,26.1,12.7
1521,sj,2009,30,7/23/2009,,0.0067,0.05496667,0.1936286,0.1653857,8.15,300.7585714,300.8428571,296.8771429,302.6,298.8,27.4,79.58428571,8.15,18.33,2.828571429,29.32857143,5.957142857,32.8,24.4,28.2
1522,sj,2009,31,7/30/2009,,0.0838,0.1409333,0.1300714,0.1130571,26.35,300.8657143,300.8714286,296.8128571,302.6,299,26.64,78.73,26.35,18.27857143,2.657142857,29.37142857,6.185714286,32.8,23.9,61.5
1523,sj,2009,32,8/6/2009,,-0.002,-0.035525,0.2497143,0.1535429,6.73,300.83,300.9071429,296.5328571,302.4,299.4,20.01,77.57285714,6.73,17.97428571,2.357142857,29.31428571,5.557142857,32.8,25.6,9.4
1524,sj,2009,33,8/13/2009,,0.0323,0.04776667,0.1554143,0.1342714,16.15,300.9242857,300.9714286,296.6814286,302.5,298.9,21.5,77.83571429,16.15,18.13142857,2.342857143,28.81428571,6.328571429,33.3,25,36.1
1525,sj,2009,34,8/20/2009,,,0.02,0.1940333,0.2151857,90.59,300.72,300.7857143,296.7642857,302.3,299.1,49.1,79.18285714,90.59,18.25285714,2.457142857,28.91428571,5.785714286,32.8,25.6,86.7
1526,sj,2009,35,8/27/2009,,,-0.000233333,0.2517,0.2129143,15.02,300.8771429,300.9428571,297.01,303.7,298.4,32.72,79.7,15.02,18.57142857,2.885714286,29.47142857,5.228571429,33.9,26.7,11.3
1527,sj,2009,36,9/3/2009,,-0.01276667,0.0009,0.1799,0.1595143,9.63,301.1014286,301.2142857,296.5542857,303.7,299.1,8.1,76.54428571,9.63,18.04428571,2.828571429,29.52857143,7.071428571,35,24.4,76.3
1528,sj,2009,37,9/10/2009,,0.0595,0.08106,0.1314286,0.09584286,30.56,300.6214286,300.7071429,296.9085714,302.9,298.3,49.2,80.32571429,30.56,18.41142857,2.5,28.64285714,5.028571429,31.7,23.3,21.4
1529,sj,2009,38,9/17/2009,,0.0879,0.07886667,0.08078571,0.07994286,9.52,300.8428571,300.85,296.5885714,303.2,298.5,10,77.85428571,9.52,18.07571429,3.357142857,29.2,6.342857143,34.4,25,104.7
1530,sj,2009,39,9/24/2009,,-0.06316667,0.058325,0.1537143,0.1367429,53.19,300.7728571,300.8071429,296.4057143,302.7,298.8,23.52,77.21857143,53.19,17.86571429,2.985714286,28.64285714,6.542857143,34.4,23.9,35.8
1531,sj,2009,40,10/1/2009,,,0.006025,0.1571,0.1427429,43.31,301.1442857,301.2214286,297.0528571,303.7,299.1,15.4,78.55142857,43.31,18.58142857,3.014285714,29.35714286,5.785714286,33.3,25.6,1.6
1532,sj,2009,41,10/8/2009,,0.3461,0.04855,0.1787667,0.2105,60.94,301.3457143,301.3785714,297.0914286,303.6,299.4,28.47,77.76714286,60.94,18.61142857,2.585714286,29.72857143,6.1,33.3,26.1,7.4
1533,sj,2009,42,10/15/2009,,0.19475,0.135325,0.2547429,0.2541143,20.01,301.0457143,301.2,297.2285714,303.5,299.2,40.1,79.91571429,20.01,18.77857143,2.885714286,29.54285714,5.385714286,33.3,25.6,29.5
1534,sj,2009,43,10/22/2009,,-0.07906667,-0.12845,0.2722429,0.2278143,5.52,300.8314286,300.9857143,296.9,303.1,299,18.7,79.31285714,5.52,18.42428571,2.542857143,28.98571429,6.342857143,33.3,24.4,18.6
1535,sj,2009,44,10/29/2009,,,-6.67E-05,0.2418571,0.2270429,10.07,300.7571429,300.8,295.9957143,302.6,298.6,15.38,75.44714286,10.07,17.46857143,2.885714286,29.1,6.5,33.9,25,2.1
1536,sj,2009,45,11/5/2009,,,-0.1572,0.1306714,0.1443857,12.01,300.4071429,300.4142857,295.5714286,302.3,298.6,9.11,75.03571429,12.01,17.02714286,2.828571429,28.27142857,5.714285714,32.2,25,36
1537,sj,2009,46,11/12/2009,,,-0.206,0.2320833,0.1026857,51.55,300.2042857,300.1357143,295.9542857,301.9,298.2,37.29,77.66571429,51.55,17.40285714,2.385714286,27.4,5.428571429,30.6,22.8,121.1
1538,sj,2009,47,11/19/2009,,0.0291,-0.03568,0.1349833,0.1323,94.13,300.1042857,300.3142857,296.1357143,303.3,297.6,19.1,79.05428571,94.13,17.65,3.171428571,27.72857143,6.9,32.8,23.9,97.3
1539,sj,2009,48,11/26/2009,,-0.0033,,0.2258857,0.1390429,41.17,299.9885714,300.1357143,296.4442857,301.9,297.7,12.5,81.13285714,41.17,17.94285714,2.928571429,27.3,6.214285714,32.8,23.3,68.7
1540,sj,2009,49,12/3/2009,,0.17255,0.1421,0.2154571,0.2151571,3.27,300.0385714,300.15,295.3871429,302,298,1.42,75.78428571,3.27,16.79285714,2.642857143,26.85714286,6.2,30.6,23.3,20.1
1541,sj,2009,50,12/10/2009,,-0.0192,-0.04448,0.1941167,0.1522,0,300.0257143,300.2214286,295.4128571,301.8,298.5,11.5,75.99,0,16.81,2.157142857,27.12857143,5.914285714,30.6,23.3,12
1542,sj,2009,51,12/17/2009,,0.3517,0.17815,0.2365571,0.2147286,1.88,299.7185714,299.8142857,295.38,301.4,298.3,17.9,77.19142857,1.88,16.73571429,2.085714286,26.68571429,5.785714286,30.6,22.2,28.4
1543,sj,2009,52,12/24/2009,,-0.07163333,-0.0481,0.172225,0.1085875,0,299.4485714,299.5571429,294.7028571,301.5,297.4,3,75.35142857,0,16.12142857,2.657142857,26.71428571,6.042857143,31.7,22.8,1.8
1544,sj,2010,53,1/1/2010,,,,,,,,,,,,,,,,,,,,,
1545,sj,2010,1,1/8/2010,,0.332,0.0412,0.2023833,0.1897,0,298.66,298.8285714,294.7771429,301.7,296.6,17.76,79.32428571,0,16.15142857,2.914285714,26.45714286,6.585714286,31.7,21.7,0.3
1546,sj,2010,2,1/15/2010,,0.0227,0.0227,0.1767714,0.1582143,6.24,298.4528571,298.6642857,294.4,301.6,296.5,16.97,78.64571429,6.24,15.78428571,3.042857143,25.61428571,7.071428571,31.7,20.6,48.6
1547,sj,2010,3,1/22/2010,,0.2409,0.11044,0.1177714,0.1079,0,297.8371429,297.9571429,295.2185714,300.5,296.3,56.9,85.53857143,0,16.55142857,2.028571429,25.08571429,4.842857143,29.4,21.7,207.7
1548,sj,2010,4,1/29/2010,,0.0799,0.03605,0.2159429,0.1729714,8.69,298.5414286,298.6428571,294.9,301.1,296.4,7.77,80.38,8.69,16.27714286,2.714285714,25.78571429,5.542857143,30.6,22.8,20.3
1549,sj,2010,5,2/5/2010,,0.0375,0.0782,0.1250143,0.1347571,0,298.19,298.2857143,292.8871429,299.7,296.6,7.6,72.60857143,0,14.36285714,2.028571429,24.97142857,6.728571429,28.9,20,5.2
1550,sj,2010,6,2/12/2010,,0.478,0.2132333,0.2625286,0.2623,0,298.76,298.9571429,293.4414286,301.7,296.1,0.3,72.52857143,0,14.88142857,3.714285714,26.31428571,7.7,31.1,21.7,0
1551,sj,2010,7,2/19/2010,,,0.0286,0.13875,0.1762286,0,298.8371429,299.1928571,294.3942857,302.3,296.6,2.5,76.65571429,0,15.79714286,3.985714286,26.38571429,7.528571429,31.1,21.7,1.8
1552,sj,2010,8,2/26/2010,,-0.02973333,-0.06515,0.09831667,0.08487143,20.28,298.6071429,298.7142857,294.44,302,296.6,30.3,78.02,20.28,15.84,2.685714286,26.75714286,6.6,32.8,22.2,4.8
1553,sj,2010,9,3/5/2010,,0.0479,0.00168,0.1630833,0.1480167,0,299.2985714,299.6357143,295.8114286,302,297.3,15.29,81.30571429,0,17.25714286,3.757142857,27.57142857,6.771428571,33.9,22.8,20.6
1554,sj,2010,10,3/12/2010,,,-0.0111,0.04485714,0.02208571,0,298.2185714,298.25,294.5385714,302.2,293.8,43.5,80.43285714,0,16.02285714,3.014285714,25.9,5.957142857,33.3,20,43
